tipo,arquivo,classe,confianca,x1,y1,x2,y2,frame
imagem,Peregrine_Falcon_Falco_peregrinus_123_0.jpg,Falco peregrinus,0.9859068393707275,90,92,549,452,
imagem,Peregrine_Falcon_Falco_peregrinus_153_0.jpg,Falco peregrinus,0.9737059473991394,86,86,439,551,
imagem,Peregrine_Falcon_Falco_peregrinus_15_0.jpg,Falco peregrinus,0.8099836111068726,81,87,551,329,
imagem,Peregrine_Falcon_Falco_peregrinus_178_0.jpg,Falco peregrinus,0.9714146852493286,68,71,286,420,
imagem,Peregrine_Falcon_Falco_peregrinus_212_0.jpg,Falco peregrinus,0.9815376996994019,53,48,270,317,
imagem,Peregrine_Falcon_Falco_peregrinus_243_0.jpg,Falco peregrinus,0.9130254983901978,85,91,552,308,
imagem,Peregrine_Falcon_Falco_peregrinus_270_0.jpg,Falco peregrinus,0.9574722647666931,90,91,542,544,
imagem,Peregrine_Falcon_Falco_peregrinus_271_0.jpg,Falco peregrinus,0.9681714177131653,93,78,310,552,
imagem,Peregrine_Falcon_Falco_peregrinus_280_0.jpg,Falco peregrinus,0.9789347052574158,91,92,382,550,
imagem,Peregrine_Falcon_Falco_peregrinus_313_0.jpg,Falco peregrinus,0.9835383892059326,45,47,180,274,
imagem,Peregrine_Falcon_Falco_peregrinus_316_0.jpg,Falco peregrinus,0.983342170715332,43,40,118,246,
imagem,Peregrine_Falcon_Falco_peregrinus_346_0.jpg,Falco peregrinus,0.9687612056732178,28,34,210,173,
imagem,Peregrine_Falcon_Falco_peregrinus_35_0.jpg,Falco peregrinus,0.9851373434066772,92,89,396,549,
imagem,Peregrine_Falcon_Falco_peregrinus_65_0.jpg,Falco peregrinus,0.9660735726356506,85,92,549,318,
imagem,Peregrine_Falcon_Falco_peregrinus_67_0.jpg,Falco peregrinus,0.9673178195953369,92,89,551,450,
imagem,Phacellodomus rufifrons_265_0.jpg,Phacellodomus rufifrons,0.981738269329071,95,92,330,548,
imagem,Phacellodomus rufifrons_469_0.jpg,Phacellodomus rufifrons,0.9567523002624512,39,78,366,318,
imagem,Phacellodomus rufifrons_469_0.jpg,Phacellodomus rufifrons,0.814612090587616,394,46,591,273,
imagem,Phacellodomus rufifrons_584_0.jpg,Phacellodomus rufifrons,0.9626407027244568,90,92,549,353,
imagem,Phacellodomus rufifrons_978_0.jpg,Piaya cayana,0.5776498317718506,78,83,505,463,
imagem,Phacellodomus_rufifrons_116_0.jpg,Phacellodomus rufifrons,0.9399329423904419,71,75,435,318,
imagem,Phacellodomus_rufifrons_154_0.jpg,Phacellodomus rufifrons,0.9573625922203064,308,45,578,254,
imagem,Phacellodomus_rufifrons_154_0.jpg,Phacellodomus rufifrons,0.9285813570022583,76,97,368,490,
imagem,Phacellodomus_rufifrons_170_0.jpg,Phacellodomus rufifrons,0.7485831379890442,92,79,443,546,
imagem,Phacellodomus_rufifrons_191_0.jpg,Phacellodomus rufifrons,0.8959019780158997,55,55,347,225,
imagem,Phacellodomus_rufifrons_205_0.jpg,Phacellodomus rufifrons,0.8881388306617737,89,93,554,434,
imagem,Phacellodomus_rufifrons_239_0.jpg,Phacellodomus rufifrons,0.9706324934959412,44,43,182,258,
imagem,Phacellodomus_rufifrons_299_0.jpg,Phacellodomus rufifrons,0.40102192759513855,90,85,300,561,
imagem,Phacellodomus_rufifrons_4_0.jpg,Phacellodomus rufifrons,0.7366426587104797,85,89,538,362,
imagem,Phacellodomus_rufifrons_51_0.jpg,Phacellodomus rufifrons,0.9834188222885132,94,83,446,550,
imagem,Phaethornis pretrei_232_0.jpg,Phaethornis pretrei,0.9773708581924438,77,72,404,458,
imagem,Phaethornis pretrei_270_0.jpg,Phaethornis pretrei,0.9381734132766724,28,27,125,177,
imagem,Phaethornis pretrei_270_0.jpg,Phaethornis pretrei,0.9335089921951294,146,128,232,305,
imagem,Phaethornis pretrei_307_0.jpg,Phaethornis pretrei,0.9836931824684143,93,89,471,547,
imagem,Phaethornis pretrei_414_0.jpg,Phaethornis pretrei,0.9300962686538696,89,86,526,469,
imagem,Phaethornis_pretrei_108_0.jpg,Phaethornis pretrei,0.9593774080276489,83,73,443,493,
imagem,Phaethornis_pretrei_123_0.jpg,Phaethornis pretrei,0.9799772500991821,63,65,396,225,
imagem,Phaethornis_pretrei_127_0.jpg,Phaethornis pretrei,0.9908038377761841,89,85,423,549,
imagem,Phaethornis_pretrei_129_0.jpg,Phaethornis pretrei,0.9310749173164368,75,94,552,399,
imagem,Phaethornis_pretrei_141_0.jpg,Phaethornis pretrei,0.9716356992721558,89,90,548,309,
imagem,Phaethornis_pretrei_147_0.jpg,Phaethornis pretrei,0.9852914810180664,90,93,548,489,
imagem,Phaethornis_pretrei_158_0.jpg,Phaethornis pretrei,0.985831618309021,92,88,549,492,
imagem,Phaethornis_pretrei_15_0.jpg,Phaethornis pretrei,0.9733014702796936,59,49,298,338,
imagem,Phaethornis_pretrei_161_0.jpg,Phaethornis pretrei,0.9861660003662109,94,84,414,554,
imagem,Phaethornis_pretrei_170_0.jpg,Phaethornis pretrei,0.9261831045150757,93,86,333,552,
imagem,Phaethornis_pretrei_208_0.jpg,Phaethornis pretrei,0.9833967089653015,88,92,550,509,
imagem,Phaethornis_pretrei_297_0.jpg,Phaethornis pretrei,0.9753687381744385,94,85,452,554,
imagem,Phaethornis_pretrei_363_0.jpg,Phaethornis pretrei,0.9321537017822266,81,83,514,441,
imagem,Phaethornis_pretrei_45_0.jpg,Phaethornis pretrei,0.9855367541313171,90,92,550,459,
imagem,Phaethornis_pretrei_64_0.jpg,Phaethornis pretrei,0.6013850569725037,89,87,488,548,
imagem,Phaethornis_pretrei_91_0.jpg,Phaethornis pretrei,0.9845044612884521,92,91,514,548,
imagem,Piaya cayana_554_0.jpg,Piaya cayana,0.9870308041572571,62,70,433,354,
imagem,Piaya cayana_99_0.jpg,Piaya cayana,0.9820704460144043,93,91,491,543,
imagem,Piaya_cayana_131_0.jpg,Piaya cayana,0.9883444309234619,91,87,306,552,
imagem,Piaya_cayana_145_0.jpg,Piaya cayana,0.4432539641857147,95,85,406,544,
imagem,Piaya_cayana_156_0.jpg,Piaya cayana,0.9693104028701782,93,85,298,543,
imagem,Piaya_cayana_162_0.jpg,Piaya cayana,0.9892181158065796,94,86,506,548,
imagem,Piaya_cayana_210_0.jpg,Piaya cayana,0.9833264946937561,90,90,548,364,
imagem,Piaya_cayana_260_0.jpg,Piaya cayana,0.9434087872505188,68,76,278,432,
imagem,Piaya_cayana_261_0.jpg,Piaya cayana,0.9869214296340942,90,88,411,546,
imagem,Piaya_cayana_311_0.jpg,Piaya cayana,0.9345645308494568,95,91,504,549,
imagem,Piaya_cayana_321_0.jpg,Piaya cayana,0.9906313419342041,93,93,368,547,
imagem,Piaya_cayana_347_0.jpg,Piaya cayana,0.9846051931381226,92,90,362,552,
imagem,Piaya_cayana_38_0.jpg,Piaya cayana,0.9841878414154053,91,92,550,533,
imagem,Piaya_cayana_45_0.jpg,Piaya cayana,0.9794064164161682,88,93,551,502,
imagem,Piaya_cayana_58_0.jpg,Piaya cayana,0.9362109899520874,92,88,217,536,
imagem,Piaya_cayana_75_0.jpg,Piaya cayana,0.9692294001579285,49,44,150,293,
imagem,Pied-billed Grebe Podilymbus podiceps_116_0.jpg,Podilymbus podiceps,0.971889853477478,86,91,552,515,
imagem,Pied-billed Grebe Podilymbus podiceps_214_0.jpg,Podilymbus podiceps,0.7780919075012207,90,89,549,393,
imagem,Pied-billed Grebe Podilymbus podiceps_32_0.jpg,Podilymbus podiceps,0.9774982929229736,86,91,546,301,
imagem,Pied-billed Grebe Podilymbus podiceps_514_0.jpg,Podilymbus podiceps,0.9836615920066833,73,75,455,216,
imagem,Pied-billed Grebe Podilymbus podiceps_78_0.jpg,Podilymbus podiceps,0.9725030660629272,86,89,525,284,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_118_0.jpg,Podilymbus podiceps,0.9462662935256958,35,40,246,170,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_149_0.jpg,Podilymbus podiceps,0.9651367664337158,85,87,547,334,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_15_0.jpg,Podilymbus podiceps,0.9727722406387329,46,50,297,168,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_171_0.jpg,Podilymbus podiceps,0.9814164638519287,91,93,549,303,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_176_0.jpg,Podilymbus podiceps,0.9504992961883545,83,94,547,223,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_207_1.jpg,Podilymbus podiceps,0.7582009434700012,37,42,270,184,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_217_0.jpg,Podilymbus podiceps,0.6681092977523804,80,84,533,450,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_247_0.jpg,Podilymbus podiceps,0.9574743509292603,32,35,210,164,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_27_0.jpg,Podilymbus podiceps,0.982879102230072,333,71,590,205,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_27_0.jpg,Podilymbus podiceps,0.9741755127906799,52,58,321,201,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_28_0.jpg,Podilymbus podiceps,0.979999303817749,47,61,303,207,
imagem,Pied-billed_Grebe_Podilymbus_podiceps_28_0.jpg,Podilymbus podiceps,0.7444807291030884,333,44,594,199,
imagem,Pitangus sulphuratus_858_0.jpg,Pitangus sulphuratus,0.9829434156417847,64,63,397,362,
imagem,Pitangus_sulphuratus_110_0.jpg,Pitangus sulphuratus,0.9816796779632568,94,90,414,549,
imagem,Pitangus_sulphuratus_129_0.jpg,Euphonia chlorotica,0.9648916721343994,31,36,215,164,
imagem,Pitangus_sulphuratus_133_0.jpg,Pitangus sulphuratus,0.9858713746070862,87,90,550,430,
imagem,Pitangus_sulphuratus_154_0.jpg,Pitangus sulphuratus,0.9675875902175903,62,61,383,372,
imagem,Pitangus_sulphuratus_157_0.jpg,Pitangus sulphuratus,0.8656589984893799,88,90,550,375,
imagem,Pitangus_sulphuratus_161_0.jpg,Pitangus sulphuratus,0.9580584168434143,56,64,373,293,
imagem,Pitangus_sulphuratus_194_0.jpg,Pitangus sulphuratus,0.8826912045478821,85,93,360,547,
imagem,Pitangus_sulphuratus_20_0.jpg,Pitangus sulphuratus,0.985268235206604,73,78,453,374,
imagem,Pitangus_sulphuratus_286_0.jpg,Pitangus sulphuratus,0.9740660190582275,32,36,215,186,
imagem,Pitangus_sulphuratus_297_0.jpg,Pitangus sulphuratus,0.638192355632782,73,66,294,438,
imagem,Pitangus_sulphuratus_73_0.jpg,Pitangus sulphuratus,0.9737887978553772,83,95,551,508,
imagem,Pitangus_sulphuratus_77_0.jpg,Pitangus sulphuratus,0.5520357489585876,86,93,556,521,
imagem,Pitangus_sulphuratus_81_0.jpg,Pitangus sulphuratus,0.9770435690879822,67,70,422,372,
imagem,Pitangus_sulphuratus_93_0.jpg,Pitangus sulphuratus,0.9768742918968201,65,60,246,397,
imagem,Rupornis magnirostris_26_0.jpg,Rupornis magnirostris,0.9836294054985046,92,92,285,546,
imagem,Rupornis magnirostris_953_0.jpg,Rupornis magnirostris,0.9835466146469116,90,85,418,538,
imagem,Rupornis magnirostris_967_0.jpg,Rupornis magnirostris,0.9743889570236206,88,93,426,551,
imagem,Rupornis_magnirostris_111_0.jpg,Rupornis magnirostris,0.9805555939674377,92,89,281,542,
imagem,Rupornis_magnirostris_147_0.jpg,Rupornis magnirostris,0.9843463897705078,91,90,309,554,
imagem,Rupornis_magnirostris_18_0.jpg,Rupornis magnirostris,0.972301185131073,90,90,296,549,
imagem,Rupornis_magnirostris_210_0.jpg,Rupornis magnirostris,0.9726210832595825,93,96,312,557,
imagem,Rupornis_magnirostris_223_0.jpg,Rupornis magnirostris,0.9749693274497986,91,92,411,551,
imagem,Rupornis_magnirostris_228_0.jpg,Rupornis magnirostris,0.9548548460006714,92,85,279,550,
imagem,Rupornis_magnirostris_269_0.jpg,Rupornis magnirostris,0.9625868201255798,48,45,205,280,
imagem,Rupornis_magnirostris_26_0.jpg,Rupornis magnirostris,0.9501519203186035,62,61,308,375,
imagem,Rupornis_magnirostris_300_0.jpg,Rupornis magnirostris,0.9700496196746826,93,90,400,549,
imagem,Rupornis_magnirostris_55_0.jpg,Rupornis magnirostris,0.9894519448280334,90,88,351,548,
imagem,Rupornis_magnirostris_60_0.jpg,Rupornis magnirostris,0.9802639484405518,91,91,256,545,
imagem,Schistochlamys ruficapillus_220_0.jpg,Schistochlamys ruficapillus,0.9901204109191895,93,86,452,546,
imagem,Schistochlamys_ruficapillus_114_0.jpg,Schistochlamys ruficapillus,0.957005500793457,92,86,327,556,
imagem,Schistochlamys_ruficapillus_117_0.jpg,Schistochlamys ruficapillus,0.9850901365280151,79,76,254,471,
imagem,Schistochlamys_ruficapillus_150_0.jpg,Schistochlamys ruficapillus,0.9736974239349365,94,89,363,548,
imagem,Schistochlamys_ruficapillus_173_0.jpg,Schistochlamys ruficapillus,0.9769644737243652,93,88,385,544,
imagem,Schistochlamys_ruficapillus_177_0.jpg,Schistochlamys ruficapillus,0.9427713751792908,63,55,296,363,
imagem,Schistochlamys_ruficapillus_1_0.jpg,Schistochlamys ruficapillus,0.9641059637069702,92,90,551,508,
imagem,Schistochlamys_ruficapillus_223_0.jpg,Schistochlamys ruficapillus,0.9898012280464172,89,92,458,549,
imagem,Schistochlamys_ruficapillus_231_0.jpg,Schistochlamys ruficapillus,0.9942700862884521,88,89,549,460,
imagem,Schistochlamys_ruficapillus_234_0.jpg,Schistochlamys ruficapillus,0.9750698804855347,60,56,197,351,
imagem,Schistochlamys_ruficapillus_250_0.jpg,Schistochlamys ruficapillus,0.9864299297332764,93,89,288,552,
imagem,Schistochlamys_ruficapillus_268_0.jpg,Schistochlamys ruficapillus,0.9486564993858337,92,94,544,549,
imagem,Schistochlamys_ruficapillus_277_0.jpg,Cyclarhis gujanensis,0.9587398171424866,93,91,351,546,
imagem,Schistochlamys_ruficapillus_41_0.jpg,Schistochlamys ruficapillus,0.9913881421089172,62,66,385,260,
imagem,Schistochlamys_ruficapillus_50_0.jpg,Schistochlamys ruficapillus,0.9925088286399841,92,91,549,351,
imagem,Schistochlamys_ruficapillus_56_0.jpg,Schistochlamys ruficapillus,0.9398482441902161,84,96,223,549,
imagem,Schistochlamys_ruficapillus_77_0.jpg,Schistochlamys ruficapillus,0.9909499287605286,92,90,304,548,
imagem,Sirystes Sirystes sibilator_128_0.jpg,Sirystes sibilator,0.9602375030517578,90,88,283,546,
imagem,Sirystes Sirystes sibilator_214_0.jpg,Sirystes sibilator,0.8295831680297852,92,89,251,551,
imagem,Sirystes Sirystes sibilator_547_0.jpg,Sirystes sibilator,0.8577904105186462,29,32,194,117,
imagem,Sirystes Sirystes sibilator_729_0.jpg,Sirystes sibilator,0.9842685461044312,91,89,467,550,
imagem,Sirystes_Sirystes_sibilator_123_0.jpg,Sirystes sibilator,0.9656673073768616,93,82,431,536,
imagem,Sirystes_Sirystes_sibilator_137_0.jpg,Sirystes sibilator,0.9870095252990723,51,50,254,304,
imagem,Sirystes_Sirystes_sibilator_183_0.jpg,Sirystes sibilator,0.9816864728927612,90,87,446,544,
imagem,Sirystes_Sirystes_sibilator_243_0.jpg,Sirystes sibilator,0.9616758227348328,93,89,232,549,
imagem,Sirystes_Sirystes_sibilator_264_0.jpg,Sirystes sibilator,0.9752461314201355,93,88,263,543,
imagem,Sirystes_Sirystes_sibilator_44_0.jpg,Sirystes sibilator,0.9701282978057861,94,90,346,548,
imagem,Sirystes_Sirystes_sibilator_58_0.jpg,Sirystes sibilator,0.4987160861492157,89,96,552,541,
imagem,Sirystes_Sirystes_sibilator_59_0.jpg,Sirystes sibilator,0.9877749681472778,93,89,299,547,
imagem,Sirystes_Sirystes_sibilator_72_0.jpg,Sirystes sibilator,0.9903023838996887,87,93,547,527,
imagem,Sirystes_Sirystes_sibilator_75_0.jpg,Sirystes sibilator,0.929112434387207,91,88,399,551,
imagem,Sirystes_Sirystes_sibilator_76_0.jpg,Sirystes sibilator,0.9753887057304382,86,90,419,555,
imagem,Snowy Egret Egretta thula_395_0.jpg,Egretta thula,0.8395541906356812,89,90,315,548,
imagem,Snowy Egret Egretta thula_549_0.jpg,Egretta thula,0.9806554317474365,47,48,292,238,
imagem,Snowy_Egret_Egretta_thula_142_0.jpg,Egretta thula,0.9526153802871704,86,92,555,318,
imagem,Snowy_Egret_Egretta_thula_153_1.jpg,Egretta thula,0.9844006896018982,42,45,271,258,
imagem,Snowy_Egret_Egretta_thula_154_0.jpg,Egretta thula,0.9746555685997009,68,79,461,319,
imagem,Snowy_Egret_Egretta_thula_201_0.jpg,Egretta thula,0.9841763973236084,89,91,549,440,
imagem,Snowy_Egret_Egretta_thula_207_0.jpg,Egretta thula,0.968723714351654,88,92,550,216,
imagem,Snowy_Egret_Egretta_thula_218_0.jpg,Egretta thula,0.9910846948623657,91,90,477,547,
imagem,Snowy_Egret_Egretta_thula_21_0.jpg,Egretta thula,0.9846195578575134,85,91,548,392,
imagem,Snowy_Egret_Egretta_thula_226_0.jpg,Egretta thula,0.9899051785469055,92,91,552,531,
imagem,Snowy_Egret_Egretta_thula_239_0.jpg,Egretta thula,0.9873700141906738,88,95,549,418,
imagem,Snowy_Egret_Egretta_thula_282_0.jpg,Egretta thula,0.46124762296676636,69,69,417,384,
imagem,Snowy_Egret_Egretta_thula_289_1.jpg,Egretta thula,0.9800251722335815,79,80,476,331,
imagem,Snowy_Egret_Egretta_thula_290_1.jpg,Egretta thula,0.9839075803756714,77,82,486,331,
imagem,Snowy_Egret_Egretta_thula_303_0.jpg,Egretta thula,0.9781264662742615,90,91,545,496,
imagem,Snowy_Egret_Egretta_thula_315_0.jpg,Egretta thula,0.9804874062538147,91,87,399,555,
imagem,Snowy_Egret_Egretta_thula_328_0.jpg,Egretta thula,0.9834868907928467,88,91,552,408,
imagem,Snowy_Egret_Egretta_thula_57_0.jpg,Egretta thula,0.9804863929748535,87,90,549,462,
imagem,Snowy_Egret_Egretta_thula_5_0.jpg,Egretta thula,0.959203839302063,92,88,296,553,
imagem,Snowy_Egret_Egretta_thula_73_0.jpg,Egretta thula,0.9134831428527832,87,87,533,456,
imagem,Solitary Sandpiper Tringa solitaria_298_0.jpg,Tringa solitaria,0.9615186452865601,75,68,439,310,
imagem,Solitary Sandpiper Tringa solitaria_298_0.jpg,Tringa solitaria,0.8950255513191223,74,356,437,566,
imagem,Solitary Sandpiper Tringa solitaria_30_0.jpg,Tringa solitaria,0.9874795079231262,87,91,545,399,
imagem,Solitary Sandpiper Tringa solitaria_639_0.jpg,Tringa solitaria,0.95756596326828,86,87,524,370,
imagem,Solitary Sandpiper Tringa solitaria_847_0.jpg,Tringa solitaria,0.9586840271949768,88,89,536,396,
imagem,Solitary Sandpiper Tringa solitaria_962_0.jpg,Tringa solitaria,0.9775121808052063,26,29,169,148,
imagem,Solitary_Sandpiper_Tringa_solitaria_101_0.jpg,Tringa solitaria,0.978104293346405,89,93,554,345,
imagem,Solitary_Sandpiper_Tringa_solitaria_125_0.jpg,Tringa solitaria,0.9776540398597717,89,92,550,364,
imagem,Solitary_Sandpiper_Tringa_solitaria_170_0.jpg,Tringa solitaria,0.9594353437423706,64,67,435,338,
imagem,Solitary_Sandpiper_Tringa_solitaria_20_0.jpg,Tringa solitaria,0.9619694352149963,98,92,553,442,
imagem,Solitary_Sandpiper_Tringa_solitaria_22_0.jpg,Tringa solitaria,0.9857040047645569,91,91,548,337,
imagem,Solitary_Sandpiper_Tringa_solitaria_230_0.jpg,Tringa solitaria,0.9469493627548218,87,82,528,553,
imagem,Solitary_Sandpiper_Tringa_solitaria_23_0.jpg,Tringa solitaria,0.9627912044525146,87,92,555,510,
imagem,Solitary_Sandpiper_Tringa_solitaria_243_0.jpg,Tringa solitaria,0.9800090789794922,84,93,555,353,
imagem,Solitary_Sandpiper_Tringa_solitaria_248_0.jpg,Tringa solitaria,0.9801872372627258,87,87,427,546,
imagem,Solitary_Sandpiper_Tringa_solitaria_314_0.jpg,Tringa solitaria,0.9645172357559204,88,89,538,358,
imagem,Solitary_Sandpiper_Tringa_solitaria_33_0.jpg,Tringa solitaria,0.9668235778808594,94,93,549,368,
imagem,Solitary_Sandpiper_Tringa_solitaria_59_0.jpg,Tringa solitaria,0.979824960231781,87,92,549,492,
imagem,Solitary_Sandpiper_Tringa_solitaria_93_0.jpg,Tringa solitaria,0.985413670539856,68,73,282,422,
imagem,Solitary_Sandpiper_Tringa_solitaria_95_0.jpg,Tringa solitaria,0.8466503024101257,91,91,553,383,
imagem,Suiriri Flycatcher Suiriri suiriri_814_0.jpg,Suiriri suiriri,0.9889845848083496,94,89,494,545,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_100_0.jpg,Suiriri suiriri,0.9609504342079163,48,58,332,316,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_104_0.jpg,Suiriri suiriri,0.4951735734939575,91,83,419,534,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_159_0.jpg,Suiriri suiriri,0.9680100679397583,91,93,452,551,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_188_0.jpg,Suiriri suiriri,0.9793736934661865,89,89,555,388,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_195_0.jpg,Suiriri suiriri,0.9827526807785034,93,90,308,543,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_197_0.jpg,Suiriri suiriri,0.7707867622375488,85,89,554,475,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_240_0.jpg,Suiriri suiriri,0.9777293801307678,89,93,549,421,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_247_0.jpg,Suiriri suiriri,0.8791207671165466,93,86,452,546,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_260_0.jpg,Suiriri suiriri,0.9902186989784241,88,90,550,396,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_319_0.jpg,Suiriri suiriri,0.881882905960083,83,82,386,525,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_322_0.jpg,Suiriri suiriri,0.9817026853561401,91,86,351,528,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_43_0.jpg,Suiriri suiriri,0.9846023321151733,87,92,552,443,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_49_0.jpg,Suiriri suiriri,0.9782057404518127,81,79,333,481,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_54_0.jpg,Suiriri suiriri,0.9673240184783936,77,84,499,440,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_63_0.jpg,Suiriri suiriri,0.9737304449081421,87,91,547,314,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_72_0.jpg,Suiriri suiriri,0.976367175579071,91,90,369,545,
imagem,Suiriri_Flycatcher_Suiriri_suiriri_77_0.jpg,Suiriri suiriri,0.6387076377868652,68,74,443,422,
imagem,Synallaxis frontalis_404_0.jpg,Synallaxis frontalis,0.9756661653518677,38,44,233,214,
imagem,Synallaxis frontalis_622_0.jpg,Synallaxis frontalis,0.9767459630966187,86,91,550,498,
imagem,Synallaxis frontalis_850_0.jpg,Synallaxis frontalis,0.9908396601676941,93,92,338,550,
imagem,Synallaxis_frontalis_111_0.jpg,Synallaxis frontalis,0.942563533782959,92,83,433,554,
imagem,Synallaxis_frontalis_114_0.jpg,Synallaxis frontalis,0.9738010168075562,90,88,478,545,
imagem,Synallaxis_frontalis_167_0.jpg,Synallaxis frontalis,0.9656508564949036,92,91,540,553,
imagem,Synallaxis_frontalis_207_0.jpg,Synallaxis frontalis,0.8647127747535706,85,96,548,428,
imagem,Synallaxis_frontalis_236_0.jpg,Synallaxis frontalis,0.8453428745269775,59,70,401,302,
imagem,Synallaxis_frontalis_239_0.jpg,Synallaxis frontalis,0.9877581000328064,89,91,548,507,
imagem,Synallaxis_frontalis_244_0.jpg,Synallaxis frontalis,0.9731684327125549,93,88,381,550,
imagem,Synallaxis_frontalis_246_0.jpg,Synallaxis frontalis,0.968831479549408,92,89,447,552,
imagem,Synallaxis_frontalis_248_0.jpg,Synallaxis frontalis,0.4230205714702606,59,53,259,341,
imagem,Synallaxis_frontalis_76_0.jpg,Synallaxis frontalis,0.980688214302063,88,92,557,495,
imagem,Synallaxis_frontalis_88_0.jpg,Synallaxis frontalis,0.9360864758491516,90,89,349,593,
imagem,Synallaxis_frontalis_89_0.jpg,Synallaxis frontalis,0.9838325381278992,94,93,547,523,
imagem,Tachyphonus rufus_342_0.jpg,Gnorimopsar chopi,0.9279676079750061,89,87,365,524,
imagem,Tachyphonus rufus_513_0.jpg,Tachyphonus rufus,0.990282416343689,87,89,549,319,
imagem,Tachyphonus rufus_661_0.jpg,Tachyphonus rufus,0.9456308484077454,88,90,551,470,
imagem,Tachyphonus rufus_866_0.jpg,Tachyphonus rufus,0.9926436543464661,91,91,465,550,
imagem,Tachyphonus_rufus_116_0.jpg,Tachyphonus rufus,0.9897089600563049,92,90,347,541,
imagem,Tachyphonus_rufus_126_0.jpg,Tachyphonus rufus,0.9868857860565186,87,92,550,316,
imagem,Tachyphonus_rufus_129_0.jpg,Tachyphonus rufus,0.9937897324562073,92,88,315,550,
imagem,Tachyphonus_rufus_152_0.jpg,Tachyphonus rufus,0.9760309457778931,91,94,540,310,
imagem,Tachyphonus_rufus_206_0.jpg,Tachyphonus rufus,0.7943594455718994,94,88,478,552,
imagem,Tachyphonus_rufus_226_0.jpg,Tachyphonus rufus,0.987478494644165,93,101,316,548,
imagem,Tachyphonus_rufus_232_0.jpg,Tachyphonus rufus,0.9585383534431458,95,88,399,554,
imagem,Tachyphonus_rufus_249_0.jpg,Tachyphonus rufus,0.8886365294456482,87,91,545,299,
imagem,Tachyphonus_rufus_259_0.jpg,Tachyphonus rufus,0.9935531616210938,90,88,462,548,
imagem,Tachyphonus_rufus_261_0.jpg,Tachyphonus rufus,0.9932268261909485,91,85,446,548,
imagem,Tachyphonus_rufus_266_0.jpg,Tachyphonus rufus,0.9878429174423218,92,90,551,353,
imagem,Tachyphonus_rufus_92_0.jpg,Tachyphonus rufus,0.7748966217041016,89,89,545,505,
imagem,Tangara cayana_238_0.jpg,Tangara cayana,0.9888672232627869,72,72,302,431,
imagem,Tangara cayana_468_0.jpg,Tangara cayana,0.9545989632606506,54,56,334,212,
imagem,Tangara cayana_552_0.jpg,Tangara cayana,0.9526330232620239,81,91,295,547,
imagem,Tangara cayana_750_0.jpg,Tangara cayana,0.9572253227233887,40,41,249,156,
imagem,Tangara cayana_841_0.jpg,Dacnis cayana,0.9452000856399536,44,45,278,218,
imagem,Tangara cayana_975_0.jpg,Tangara cayana,0.9882813096046448,91,92,549,423,
imagem,Tangara_cayana_100_0.jpg,Tangara cayana,0.9812248349189758,89,91,551,495,
imagem,Tangara_cayana_109_0.jpg,Tangara cayana,0.9568145871162415,47,53,309,186,
imagem,Tangara_cayana_145_0.jpg,Tangara cayana,0.979512631893158,85,91,351,554,
imagem,Tangara_cayana_161_0.jpg,Tangara cayana,0.9899635910987854,94,88,325,547,
imagem,Tangara_cayana_236_0.jpg,Tangara cayana,0.6455599665641785,93,94,559,430,
imagem,Tangara_cayana_282_0.jpg,Tangara cayana,0.9668300151824951,80,84,486,343,
imagem,Tangara_cayana_327_0.jpg,Tangara cayana,0.6789197325706482,86,78,482,382,
imagem,Tangara_cayana_34_0.jpg,Tangara cayana,0.9707071781158447,85,95,551,532,
imagem,Tangara_cayana_45_0.jpg,Tangara cayana,0.9737026691436768,62,77,447,311,
imagem,Tangara_cayana_79_0.jpg,Tangara cayana,0.9866337776184082,94,88,317,553,
imagem,Thraupis sayaca_345_0.jpg,Thraupis sayaca,0.9844108819961548,71,72,416,433,
